Order,Time,Type,Size,Symbol,Price,End Time,End Price,frame_pos
127133404,2024-09-18 21:49:40,sell,1.00,eurusd,1.11564,2024-09-18 22:12:05,1.11386,7431241
127133466,2024-09-18 21:49:47,sell,1.00,usdjpy,141.270,2024-09-18 21:49:53,141.284,7431452
127133500,2024-09-18 21:49:51,buy,1.00,xauusd,2580.41,2024-09-18 21:50:01,2580.28,7431571
127133521,2024-09-18 21:49:53,sell,1.00,usdjpy,141.304,2024-09-18 21:50:01,141.303,7431636
127133618,2024-09-18 21:50:01,buy,1.00,gbpusd,1.32498,2024-09-18 21:51:10,1.32516,7431875
127133654,2024-09-18 21:50:02,sell,1.00,usdjpy,141.328,2024-09-18 21:50:04,141.330,7431904
127133657,2024-09-18 21:50:02,buy,1.00,xauusd,2580.04,2024-09-18 21:50:03,2579.40,7431912
127133702,2024-09-18 21:50:04,buy,1.00,xauusd,2578.26,2024-09-18 21:50:15,2576.87,7431967
127133719,2024-09-18 21:50:05,buy,1.00,eurusd,1.11501,2024-09-18 21:54:13,1.11615,7431975
127133818,2024-09-18 21:50:16,sell,1.00,usdjpy,141.359,2024-09-18 21:50:17,141.365,7432301
127133822,2024-09-18 21:50:16,buy,1.00,xauusd,2577.32,2024-09-18 21:50:36,2575.12,7432331
127133851,2024-09-18 21:50:22,sell,1.00,usdjpy,141.333,2024-09-18 21:50:24,141.306,7432471
127133879,2024-09-18 21:50:30,sell,1.00,eurjpy,157.598,2024-09-18 21:51:31,157.623,7432745
127133880,2024-09-18 21:50:30,sell,1.00,usdjpy,141.346,2024-09-18 21:50:32,141.329,7432763
127133949,2024-09-18 21:50:37,buy,1.00,xauusd,2572.14,2024-09-18 22:01:11,2570.31,7432962
127133982,2024-09-18 21:50:39,sell,1.00,usdjpy,141.346,2024-09-18 21:50:40,141.349,7433010
127133985,2024-09-18 21:50:40,sell,1.00,usdjpy,141.373,2024-09-18 21:50:40,141.368,7433043
127134056,2024-09-18 21:50:50,sell,1.00,usdjpy,141.393,2024-09-18 21:50:52,141.399,7433345
127134080,2024-09-18 21:50:53,sell,1.00,usdjpy,141.426,2024-09-18 21:51:03,141.367,7433414
127134182,2024-09-18 21:51:04,sell,1.00,usdjpy,141.387,2024-09-18 21:52:12,141.211,7433785
127134266,2024-09-18 21:51:15,buy,1.00,usdjpy,141.394,2024-09-18 21:51:25,141.371,7434101
127134385,2024-09-18 21:51:31,buy,1.00,gbpusd,1.32554,2024-09-18 21:52:12,1.32638,7434576
127134445,2024-09-18 21:51:38,buy,1.00,usdjpy,141.346,2024-09-18 21:52:06,141.268,7434783
127134514,2024-09-18 21:51:45,sell,1.00,eurjpy,157.647,2024-09-18 21:58:32,157.593,7434964
127134727,2024-09-18 21:52:11,buy,1.00,usdjpy,141.225,2024-09-18 21:54:09,141.188,7435771
127134797,2024-09-18 21:52:20,sell,1.00,usdjpy,141.272,2024-09-18 21:52:39,141.166,7436045
127134812,2024-09-18 21:52:21,buy,1.00,gbpusd,1.32593,2024-09-18 21:53:13,1.32667,7436071
127135019,2024-09-18 21:52:49,sell,1.00,usdjpy,141.125,2024-09-18 21:52:50,141.144,7436914
127135182,2024-09-18 21:53:05,sell,1.00,usdjpy,141.109,2024-09-18 21:53:10,141.109,7437395
127135225,2024-09-18 21:53:13,sell,1.00,usdjpy,141.132,2024-09-18 21:53:14,141.151,7437633
127135257,2024-09-18 21:53:18,buy,1.00,gbpusd,1.32627,2024-09-18 21:54:13,1.32677,7437783
127135325,2024-09-18 21:53:28,sell,1.00,usdjpy,141.172,2024-09-18 21:54:05,141.174,7438052
127135614,2024-09-18 21:54:06,sell,1.00,usdjpy,141.197,2024-09-18 21:54:51,141.192,7439221
127135651,2024-09-18 21:54:13,buy,1.00,usdjpy,141.190,2024-09-18 21:55:21,141.097,7439441
127135758,2024-09-18 21:54:34,buy,1.00,eurusd,1.11643,2024-09-18 21:57:39,1.11626,7440069
127135759,2024-09-18 21:54:34,buy,1.00,gbpusd,1.32713,2024-09-18 21:54:44,1.32735,7440069
127135896,2024-09-18 21:54:51,buy,1.00,gbpusd,1.32666,2024-09-18 21:55:01,1.32618,7440571
127135945,2024-09-18 21:54:54,sell,1.00,usdjpy,141.242,2024-09-18 21:55:02,141.236,7440659
127136054,2024-09-18 21:55:02,buy,1.00,eurjpy,157.571,2024-09-18 21:57:56,157.569,7440909
127136068,2024-09-18 21:55:02,buy,1.00,gbpusd,1.32585,2024-09-18 21:55:38,1.32744,7440912
127136073,2024-09-18 21:55:02,sell,1.00,usdjpy,141.207,2024-09-18 21:55:22,141.070,7440921
127136111,2024-09-18 21:55:06,sell,1.00,gbpusd,1.32614,2024-09-18 21:57:43,1.32676,7441021
127136240,2024-09-18 21:55:22,buy,1.00,usdjpy,141.072,2024-09-18 21:55:32,141.123,7441475
127136295,2024-09-18 21:55:32,sell,1.00,usdjpy,141.122,2024-09-18 21:55:57,141.054,7441802
127136348,2024-09-18 21:55:38,buy,1.00,usdjpy,141.105,2024-09-18 21:55:47,141.126,7441994
127136431,2024-09-18 21:55:49,buy,1.00,usdjpy,141.104,2024-09-18 21:56:14,141.131,7442296
127136539,2024-09-18 21:56:01,buy,1.00,gbpusd,1.32700,2024-09-18 21:57:38,1.32720,7442671
127136551,2024-09-18 21:56:05,sell,1.00,usdjpy,141.114,2024-09-18 21:56:58,141.098,7442789
127136647,2024-09-18 21:56:23,buy,1.00,usdjpy,141.105,2024-09-18 21:56:37,141.116,7443338
127136691,2024-09-18 21:56:38,buy,1.00,usdjpy,141.092,2024-09-18 21:57:47,141.161,7443768
127136783,2024-09-18 21:56:59,sell,1.00,usdjpy,141.121,2024-09-18 21:57:39,141.136,7444393
127136971,2024-09-18 21:57:41,buy,1.00,eurusd,1.11601,2024-09-18 21:59:02,1.11525,7445671
127136979,2024-09-18 21:57:43,buy,1.00,gbpusd,1.32675,2024-09-18 21:58:00,1.32714,7445720
127136983,2024-09-18 21:57:43,sell,1.00,usdjpy,141.184,2024-09-18 21:57:54,141.133,7445746
127136995,2024-09-18 21:57:45,sell,1.00,gbpusd,1.32705,2024-09-18 21:59:21,1.32527,7445782
127137022,2024-09-18 21:57:52,buy,1.00,usdjpy,141.129,2024-09-18 21:59:12,141.241,7446003
127137029,2024-09-18 21:57:57,sell,1.00,usdjpy,141.140,2024-09-18 21:58:00,141.153,7446151
127137053,2024-09-18 21:58:00,sell,1.00,usdjpy,141.170,2024-09-18 21:58:32,141.242,7446248
127137124,2024-09-18 21:58:13,buy,1.00,eurjpy,157.603,2024-09-18 22:05:38,157.688,7446638
127137224,2024-09-18 21:58:24,buy,1.00,gbpusd,1.32676,2024-09-18 22:00:56,1.32423,7446938
127137412,2024-09-18 21:58:44,sell,1.00,usdjpy,141.254,2024-09-18 21:58:44,141.252,7447564
127137413,2024-09-18 21:58:44,sell,1.00,eurjpy,157.562,2024-09-18 21:59:12,157.466,7447564
127137688,2024-09-18 21:59:02,buy,1.00,eurusd,1.11500,2024-09-18 22:16:00,1.11398,7448112
127137717,2024-09-18 21:59:05,sell,1.00,usdjpy,141.226,2024-09-18 21:59:19,141.212,7448187
127137753,2024-09-18 21:59:13,buy,1.00,usdjpy,141.217,2024-09-18 22:00:01,141.165,7448427
127137841,2024-09-18 21:59:24,sell,1.00,eurjpy,157.435,2024-09-18 21:59:27,157.450,7448786
127137966,2024-09-18 21:59:38,sell,1.00,gbpusd,1.32497,2024-09-18 22:01:13,1.32327,7449188
127137997,2024-09-18 21:59:40,sell,1.00,eurjpy,157.415,2024-09-18 22:00:05,157.401,7449262
127138004,2024-09-18 21:59:41,sell,1.00,usdjpy,141.184,2024-09-18 22:00:07,141.207,7449272
127138544,2024-09-18 22:00:03,buy,1.00,usdjpy,141.208,2024-09-18 22:01:45,141.561,7449926
127138770,2024-09-18 22:00:13,sell,1.00,eurjpy,157.362,2024-09-18 22:02:45,157.593,7450233
127138876,2024-09-18 22:00:26,sell,1.00,usdjpy,141.231,2024-09-18 22:00:37,141.252,7450621
127138955,2024-09-18 22:00:38,sell,1.00,usdjpy,141.277,2024-09-18 22:01:08,141.367,7450972
127139338,2024-09-18 22:01:12,buy,1.00,gbpusd,1.32328,2024-09-18 22:01:20,1.32358,7451994
127139340,2024-09-18 22:01:12,buy,1.00,xauusd,2570.71,2024-09-18 22:01:21,2570.40,7451994
127139344,2024-09-18 22:01:12,sell,1.00,usdjpy,141.426,2024-09-18 22:01:24,141.458,7452017
127139407,2024-09-18 22:01:16,sell,1.00,gbpusd,1.32356,2024-09-18 22:03:50,1.32350,7452121
127139483,2024-09-18 22:01:22,buy,1.00,gbpusd,1.32329,2024-09-18 22:01:48,1.32404,7452287
127139493,2024-09-18 22:01:22,buy,1.00,xauusd,2569.09,2024-09-18 22:01:25,2568.93,7452319
127139523,2024-09-18 22:01:26,buy,1.00,xauusd,2567.15,2024-09-18 22:36:20,2555.50,7452410
127139754,2024-09-18 22:01:44,sell,1.00,usdjpy,141.588,2024-09-18 22:02:22,141.452,7452933
127139817,2024-09-18 22:01:49,buy,1.00,usdjpy,141.534,2024-09-18 22:02:03,141.492,7453110
127139891,2024-09-18 22:01:56,buy,1.00,gbpusd,1.32369,2024-09-18 22:06:27,1.32255,7453321
127140063,2024-09-18 22:02:10,buy,1.00,usdjpy,141.467,2024-09-18 22:05:46,141.688,7453745
127140228,2024-09-18 22:02:25,sell,1.00,usdjpy,141.428,2024-09-18 22:02:27,141.427,7454203
127140290,2024-09-18 22:02:30,sell,1.00,usdjpy,141.447,2024-09-18 22:02:33,141.443,7454319
127140336,2024-09-18 22:02:34,sell,1.00,usdjpy,141.468,2024-09-18 22:02:37,141.467,7454458
127140389,2024-09-18 22:02:38,sell,1.00,usdjpy,141.488,2024-09-18 22:02:44,141.480,7454588
127140479,2024-09-18 22:02:48,sell,1.00,usdjpy,141.506,2024-09-18 22:02:49,141.503,7454883
127140488,2024-09-18 22:02:48,sell,1.00,eurjpy,157.619,2024-09-18 22:07:15,157.703,7454886
127140528,2024-09-18 22:02:55,sell,1.00,usdjpy,141.526,2024-09-18 22:03:19,141.499,7455064
127140758,2024-09-18 22:03:27,sell,1.00,usdjpy,141.467,2024-09-18 22:03:32,141.460,7456057
127140825,2024-09-18 22:03:50,sell,1.00,usdjpy,141.493,2024-09-18 22:04:23,141.434,7456719
127140856,2024-09-18 22:04:00,sell,1.00,gbpusd,1.32376,2024-09-18 22:08:18,1.32237,7457045
127141200,2024-09-18 22:05:00,sell,1.00,usdjpy,141.466,2024-09-18 22:05:01,141.468,7458845
127141255,2024-09-18 22:05:04,sell,1.00,usdjpy,141.525,2024-09-18 22:05:12,141.563,7458937
127141713,2024-09-18 22:05:40,buy,1.00,eurjpy,157.718,2024-09-18 22:05:40,157.738,7460045
127141793,2024-09-18 22:05:44,sell,1.00,usdjpy,141.694,2024-09-18 22:05:56,141.648,7460165
127141903,2024-09-18 22:05:53,buy,1.00,eurjpy,157.713,2024-09-18 22:06:00,157.712,7460433
127141904,2024-09-18 22:05:53,buy,1.00,usdjpy,141.659,2024-09-18 22:07:02,141.650,7460447
127141928,2024-09-18 22:05:57,sell,1.00,usdjpy,141.666,2024-09-18 22:06:04,141.632,7460558
127142028,2024-09-18 22:06:04,buy,1.00,eurjpy,157.674,2024-09-18 22:18:02,157.915,7460770
127142067,2024-09-18 22:06:09,sell,1.00,usdjpy,141.662,2024-09-18 22:06:13,141.637,7460914
127142104,2024-09-18 22:06:16,sell,1.00,usdjpy,141.656,2024-09-18 22:06:27,141.606,7461108
127142216,2024-09-18 22:06:36,sell,1.00,usdjpy,141.634,2024-09-18 22:06:38,141.632,7461726
127142221,2024-09-18 22:06:38,buy,1.00,gbpusd,1.32217,2024-09-18 22:07:01,1.32201,7461767
127142265,2024-09-18 22:06:45,sell,1.00,usdjpy,141.603,2024-09-18 22:07:15,141.654,7461996
127142372,2024-09-18 22:07:03,buy,1.00,usdjpy,141.629,2024-09-18 22:07:40,141.771,7462527
127142406,2024-09-18 22:07:12,buy,1.00,gbpusd,1.32234,2024-09-18 22:07:21,1.32235,7462807
127142436,2024-09-18 22:07:19,sell,1.00,eurjpy,157.759,2024-09-18 22:21:37,158.116,7463014
127142546,2024-09-18 22:07:32,buy,1.00,gbpusd,1.32205,2024-09-18 22:13:02,1.32426,7463378
127142579,2024-09-18 22:07:36,sell,1.00,usdjpy,141.769,2024-09-18 22:07:55,141.761,7463521
127142666,2024-09-18 22:07:46,buy,1.00,usdjpy,141.745,2024-09-18 22:08:14,141.789,7463821
127142848,2024-09-18 22:08:12,sell,1.00,usdjpy,141.797,2024-09-18 22:08:27,141.759,7464576
127142901,2024-09-18 22:08:24,buy,1.00,usdjpy,141.737,2024-09-18 22:08:50,141.821,7464933
127142911,2024-09-18 22:08:27,sell,1.00,gbpusd,1.32217,2024-09-18 22:10:18,1.32236,7465063
127142956,2024-09-18 22:08:43,sell,1.00,usdjpy,141.835,2024-09-18 22:08:45,141.821,7465538
127142969,2024-09-18 22:08:46,sell,1.00,usdjpy,141.844,2024-09-18 22:10:10,141.726,7465593
127142990,2024-09-18 22:08:51,buy,1.00,usdjpy,141.798,2024-09-18 22:09:16,141.834,7465771
127143132,2024-09-18 22:09:18,buy,1.00,usdjpy,141.865,2024-09-18 22:09:31,141.870,7466601
127143238,2024-09-18 22:09:36,buy,1.00,usdjpy,141.845,2024-09-18 22:09:44,141.820,7467110
127143288,2024-09-18 22:09:50,buy,1.00,usdjpy,141.849,2024-09-18 22:10:07,141.750,7467545
127143378,2024-09-18 22:10:07,buy,1.00,usdjpy,141.726,2024-09-18 22:11:11,141.636,7468051
127143427,2024-09-18 22:10:16,sell,1.00,usdjpy,141.703,2024-09-18 22:10:54,141.633,7468321
127143490,2024-09-18 22:10:28,sell,1.00,gbpusd,1.32272,2024-09-18 22:11:51,1.32358,7468688
127143600,2024-09-18 22:10:58,sell,1.00,usdjpy,141.648,2024-09-18 22:10:59,141.649,7469583
127143627,2024-09-18 22:11:01,sell,1.00,usdjpy,141.669,2024-09-18 22:11:55,141.517,7469671
127143720,2024-09-18 22:11:19,buy,1.00,usdjpy,141.592,2024-09-18 22:11:28,141.588,7470214
127143829,2024-09-18 22:11:30,buy,1.00,usdjpy,141.567,2024-09-18 22:11:35,141.568,7470533
127143965,2024-09-18 22:11:48,buy,1.00,usdjpy,141.516,2024-09-18 22:12:50,141.535,7471094
127144056,2024-09-18 22:12:02,sell,1.00,gbpusd,1.32325,2024-09-18 22:12:51,1.32394,7471507
127144094,2024-09-18 22:12:09,sell,1.00,usdjpy,141.556,2024-09-18 22:12:21,141.544,7471714
127144115,2024-09-18 22:12:12,sell,1.00,eurusd,1.11411,2024-09-19 01:01:22,1.11189,7471802
127144182,2024-09-18 22:12:28,sell,1.00,usdjpy,141.529,2024-09-18 22:13:02,141.497,7472253
127144377,2024-09-18 22:12:56,buy,1.00,usdjpy,141.506,2024-09-18 22:14:48,141.599,7473121
127144433,2024-09-18 22:13:01,sell,1.00,gbpusd,1.32422,2024-09-18 22:14:00,1.32388,7473271
127144508,2024-09-18 22:13:11,sell,1.00,usdjpy,141.523,2024-09-18 22:14:01,141.562,7473571
127144794,2024-09-18 22:13:58,buy,1.00,gbpusd,1.32391,2024-09-18 22:15:54,1.32419,7474967
127144886,2024-09-18 22:14:12,sell,1.00,gbpusd,1.32422,2024-09-18 22:14:48,1.32404,7475376
127144963,2024-09-18 22:14:24,sell,1.00,usdjpy,141.586,2024-09-18 22:14:52,141.568,7475769
127145068,2024-09-18 22:14:49,buy,1.00,usdjpy,141.579,2024-09-18 22:16:05,141.738,7476503
127145101,2024-09-18 22:15:00,sell,1.00,gbpusd,1.32433,2024-09-18 22:21:41,1.32139,7476814
127145140,2024-09-18 22:15:00,sell,1.00,usdjpy,141.538,2024-09-18 22:15:03,141.562,7476841
127145406,2024-09-18 22:15:17,sell,1.00,usdjpy,141.531,2024-09-18 22:15:30,141.576,7477352
127145487,2024-09-18 22:15:33,sell,1.00,usdjpy,141.626,2024-09-18 22:15:55,141.667,7477833
127145598,2024-09-18 22:15:56,sell,1.00,usdjpy,141.689,2024-09-18 22:16:00,141.691,7478521
127145631,2024-09-18 22:15:58,buy,1.00,gbpusd,1.32375,2024-09-18 22:16:00,1.32377,7478590
127145685,2024-09-18 22:16:01,sell,1.00,usdjpy,141.716,2024-09-18 22:18:02,141.693,7478671
127145908,2024-09-18 22:16:50,buy,1.00,eurusd,1.11426,2024-09-18 22:31:33,1.11321,7480134
127145911,2024-09-18 22:16:51,sell,1.00,usdcad,1.35847,2024-09-18 22:48:43,1.36152,7480171
127145944,2024-09-18 22:16:57,buy,1.00,gbpusd,1.32395,2024-09-18 22:17:39,1.32398,7480321
127145949,2024-09-18 22:16:58,buy,1.00,usdjpy,141.705,2024-09-18 22:17:07,141.744,7480382
127146012,2024-09-18 22:17:17,buy,1.00,usdjpy,141.719,2024-09-18 22:17:24,141.729,7480952
127146075,2024-09-18 22:17:39,buy,1.00,usdjpy,141.685,2024-09-18 22:19:17,141.853,7481624
127146175,2024-09-18 22:18:02,sell,1.00,usdjpy,141.711,2024-09-18 22:18:11,141.727,7482311
127146228,2024-09-18 22:18:13,sell,1.00,usdjpy,141.760,2024-09-18 22:18:20,141.733,7482623
127146230,2024-09-18 22:18:13,buy,1.00,gbpusd,1.32367,2024-09-18 22:18:39,1.32356,7482623
127146325,2024-09-18 22:18:35,buy,1.00,eurjpy,157.954,2024-09-18 22:18:49,157.946,7483295
127146349,2024-09-18 22:18:41,sell,1.00,usdjpy,141.802,2024-09-18 22:20:04,141.797,7483471
127146528,2024-09-18 22:19:05,buy,1.00,eurjpy,157.977,2024-09-18 22:20:55,158.059,7484205
127146600,2024-09-18 22:19:16,buy,1.00,gbpusd,1.32329,2024-09-18 22:20:23,1.32343,7484526
127146681,2024-09-18 22:19:40,buy,1.00,usdjpy,141.782,2024-09-18 22:20:57,141.985,7485219
127146798,2024-09-18 22:20:06,sell,1.00,usdjpy,141.822,2024-09-18 22:20:29,141.880,7486021
127146872,2024-09-18 22:20:27,buy,1.00,gbpusd,1.32317,2024-09-18 22:24:09,1.32214,7486652
127146885,2024-09-18 22:20:29,sell,1.00,usdjpy,141.900,2024-09-18 22:20:45,141.971,7486715
127147051,2024-09-18 22:20:47,sell,1.00,usdjpy,141.991,2024-09-18 22:20:48,141.996,7487252
127147091,2024-09-18 22:20:50,sell,1.00,usdjpy,142.012,2024-09-18 22:21:05,141.965,7487330
127147154,2024-09-18 22:20:59,buy,1.00,usdjpy,141.960,2024-09-18 22:21:20,142.004,7487614
127147225,2024-09-18 22:21:05,buy,1.00,eurjpy,158.013,2024-09-18 22:21:20,158.031,7487813
127147295,2024-09-18 22:21:14,sell,1.00,usdjpy,142.000,2024-09-18 22:21:24,142.072,7488033
127147353,2024-09-18 22:21:24,buy,1.00,eurjpy,158.065,2024-09-18 22:22:29,158.207,7488333
127147354,2024-09-18 22:21:24,buy,1.00,usdjpy,142.050,2024-09-18 22:21:35,142.134,7488363
127147411,2024-09-18 22:21:29,sell,1.00,usdjpy,142.095,2024-09-18 22:22:01,142.177,7488514
127147480,2024-09-18 22:21:37,buy,1.00,usdjpy,142.167,2024-09-18 22:21:40,142.153,7488776
127147494,2024-09-18 22:21:39,sell,1.00,eurjpy,158.154,2024-09-18 22:22:02,158.175,7488810
127147506,2024-09-18 22:21:41,buy,1.00,usdjpy,142.135,2024-09-18 22:22:04,142.219,7488876
127147556,2024-09-18 22:21:50,sell,1.00,gbpusd,1.32166,2024-09-18 22:25:57,1.32285,7489114
127147644,2024-09-18 22:22:02,sell,1.00,usdjpy,142.200,2024-09-18 22:22:12,142.168,7489506
127147675,2024-09-18 22:22:06,buy,1.00,usdjpy,142.180,2024-09-18 22:22:10,142.195,7489621
127147703,2024-09-18 22:22:11,sell,1.00,eurjpy,158.169,2024-09-18 22:23:08,158.210,7489771
127147705,2024-09-18 22:22:12,buy,1.00,usdjpy,142.171,2024-09-18 22:22:29,142.206,7489795
127147711,2024-09-18 22:22:13,sell,1.00,usdjpy,142.191,2024-09-18 22:22:53,142.294,7489827
127147821,2024-09-18 22:22:39,buy,1.00,usdjpy,142.239,2024-09-18 22:23:43,142.194,7490619
127147916,2024-09-18 22:22:52,buy,1.00,eurjpy,158.238,2024-09-18 22:23:43,158.169,7491002
127147954,2024-09-18 22:22:56,sell,1.00,usdjpy,142.262,2024-09-18 22:23:03,142.209,7491121
127148052,2024-09-18 22:23:07,sell,1.00,usdjpy,142.268,2024-09-18 22:23:08,142.258,7491452
127148074,2024-09-18 22:23:10,sell,1.00,usdjpy,142.286,2024-09-18 22:24:07,142.055,7491536
127148143,2024-09-18 22:23:22,sell,1.00,eurjpy,158.183,2024-09-18 22:28:19,158.062,7491902
127148282,2024-09-18 22:23:48,buy,1.00,usdjpy,142.124,2024-09-18 22:25:57,142.023,7492683
127148294,2024-09-18 22:23:49,buy,1.00,eurjpy,158.107,2024-09-18 22:25:57,158.104,7492717
127148430,2024-09-18 22:24:12,sell,1.00,usdjpy,142.082,2024-09-18 22:24:17,142.124,7493402
127148459,2024-09-18 22:24:23,buy,1.00,gbpusd,1.32169,2024-09-18 22:31:33,1.32269,7493733
127148471,2024-09-18 22:24:28,sell,1.00,usdjpy,142.089,2024-09-18 22:24:41,142.070,7493883
127148558,2024-09-18 22:24:49,sell,1.00,usdjpy,142.038,2024-09-18 22:25:02,142.071,7494514
127148678,2024-09-18 22:25:08,sell,1.00,usdjpy,142.119,2024-09-18 22:26:06,142.009,7495083
127148834,2024-09-18 22:25:57,buy,1.00,usdjpy,142.005,2024-09-18 22:28:14,141.907,7496557
127148923,2024-09-18 22:26:11,sell,1.00,usdjpy,142.035,2024-09-18 22:28:01,141.912,7496971
127148940,2024-09-18 22:26:15,buy,1.00,eurjpy,158.139,2024-09-18 22:33:41,158.126,7497092
127149233,2024-09-18 22:27:23,sell,1.00,gbpusd,1.32329,2024-09-18 22:35:23,1.32172,7499131
127149576,2024-09-18 22:28:05,sell,1.00,usdjpy,141.943,2024-09-18 22:28:19,141.930,7500369
127149625,2024-09-18 22:28:17,buy,1.00,usdjpy,141.935,2024-09-18 22:28:23,141.944,7500752
127149632,2024-09-18 22:28:20,sell,1.00,usdjpy,141.952,2024-09-18 22:29:34,141.973,7500835
127149640,2024-09-18 22:28:23,sell,1.00,eurjpy,158.083,2024-09-18 22:30:26,158.113,7500946
127149656,2024-09-18 22:28:29,buy,1.00,usdjpy,141.919,2024-09-18 22:29:01,141.919,7501114
127149848,2024-09-18 22:29:09,buy,1.00,usdjpy,141.942,2024-09-18 22:38:01,142.265,7502312
127149947,2024-09-18 22:29:40,sell,1.00,usdjpy,141.997,2024-09-18 22:29:56,142.022,7503214
127150592,2024-09-18 22:30:12,sell,1.00,usdjpy,142.043,2024-09-18 22:30:26,142.052,7504202
127150771,2024-09-18 22:30:52,sell,1.00,usdjpy,142.028,2024-09-18 22:31:08,142.022,7505391
127150776,2024-09-18 22:30:55,sell,1.00,eurjpy,158.083,2024-09-18 22:30:58,158.075,7505476
127150818,2024-09-18 22:31:02,sell,1.00,eurjpy,158.104,2024-09-18 22:31:33,158.081,7505671
127150858,2024-09-18 22:31:12,sell,1.00,usdjpy,142.047,2024-09-18 22:31:33,142.007,7506002
127150962,2024-09-18 22:31:38,buy,1.00,eurusd,1.11296,2024-09-18 22:35:09,1.11248,7506784
127150964,2024-09-18 22:31:38,buy,1.00,gbpusd,1.32230,2024-09-18 22:32:09,1.32214,7506787
127150967,2024-09-18 22:31:38,sell,1.00,usdjpy,142.079,2024-09-18 22:32:04,142.035,7506796
127151026,2024-09-18 22:31:58,sell,1.00,eurjpy,158.078,2024-09-18 22:32:02,158.064,7507367
127151063,2024-09-18 22:32:06,sell,1.00,usdjpy,142.062,2024-09-18 22:32:09,142.061,7507621
127151077,2024-09-18 22:32:10,buy,1.00,gbpusd,1.32182,2024-09-18 22:39:26,1.32144,7507743
127151112,2024-09-18 22:32:16,sell,1.00,usdjpy,142.124,2024-09-18 22:33:02,142.076,7507921
127151114,2024-09-18 22:32:17,sell,1.00,eurjpy,158.127,2024-09-18 22:33:02,158.102,7507944
127151339,2024-09-18 22:33:13,sell,1.00,usdjpy,142.112,2024-09-18 22:33:34,142.100,7509637
127151371,2024-09-18 22:33:25,sell,1.00,eurjpy,158.141,2024-09-18 22:34:02,158.073,7510000
127151424,2024-09-18 22:33:47,sell,1.00,usdjpy,142.072,2024-09-18 22:34:08,142.127,7510652
127151428,2024-09-18 22:33:50,buy,1.00,eurjpy,158.092,2024-09-18 22:37:12,158.124,7510731
127151589,2024-09-18 22:34:08,sell,1.00,eurjpy,158.094,2024-09-18 22:35:10,158.088,7511292
127151681,2024-09-18 22:34:25,sell,1.00,usdjpy,142.139,2024-09-18 22:35:09,142.114,7511795
127151848,2024-09-18 22:35:12,sell,1.00,eurjpy,158.118,2024-09-18 22:35:41,158.079,7513202
127151849,2024-09-18 22:35:12,sell,1.00,usdjpy,142.162,2024-09-18 22:35:41,142.119,7513214
127151955,2024-09-18 22:35:46,sell,1.00,usdjpy,142.144,2024-09-18 22:35:51,142.154,7514221
127151956,2024-09-18 22:35:46,sell,1.00,eurjpy,158.105,2024-09-18 22:35:51,158.108,7514221
127151980,2024-09-18 22:35:52,sell,1.00,gbpusd,1.32148,2024-09-18 22:38:30,1.32115,7514396
127151995,2024-09-18 22:35:54,sell,1.00,usdjpy,142.177,2024-09-18 22:36:02,142.177,7514465
127152016,2024-09-18 22:36:00,sell,1.00,eurjpy,158.092,2024-09-18 22:36:02,158.109,7514645
127152129,2024-09-18 22:36:21,buy,1.00,xauusd,2556.27,2024-09-18 22:46:34,2551.66,7515271
127152143,2024-09-18 22:36:25,buy,1.00,eurusd,1.11217,,,7515400
127152184,2024-09-18 22:36:45,sell,1.00,eurjpy,158.128,2024-09-18 22:43:06,158.077,7515995
127152505,2024-09-18 22:37:41,buy,1.00,eurjpy,158.151,2024-09-18 22:38:09,158.190,7517671
127152588,2024-09-18 22:37:58,sell,1.00,usdjpy,142.249,2024-09-18 22:39:45,142.091,7518193
127152662,2024-09-18 22:38:17,buy,1.00,usdjpy,142.240,2024-09-18 22:38:31,142.216,7518752
127152685,2024-09-18 22:38:27,buy,1.00,eurjpy,158.168,2024-09-18 22:40:01,158.124,7519026
127152774,2024-09-18 22:38:49,buy,1.00,usdjpy,142.192,2024-09-18 22:39:03,142.158,7519693
127152798,2024-09-18 22:38:54,sell,1.00,gbpusd,1.32144,2024-09-18 22:49:17,1.31819,7519833
127152842,2024-09-18 22:39:04,buy,1.00,usdjpy,142.138,2024-09-18 22:40:01,142.148,7520133
127152983,2024-09-18 22:39:46,sell,1.00,usdjpy,142.115,2024-09-18 22:40:31,142.180,7521421
127153088,2024-09-18 22:40:05,buy,1.00,eurjpy,158.099,2024-09-18 22:40:06,158.089,7521993
127153092,2024-09-18 22:40:05,buy,1.00,gbpusd,1.32174,2024-09-18 22:40:31,1.32117,7521993
127153113,2024-09-18 22:40:10,buy,1.00,usdjpy,142.120,2024-09-18 22:50:13,142.704,7522145
127153114,2024-09-18 22:40:10,buy,1.00,eurjpy,158.119,2024-09-18 22:40:23,158.146,7522148
127153220,2024-09-18 22:40:32,sell,1.00,usdjpy,142.205,2024-09-18 22:42:31,142.132,7522796
127153457,2024-09-18 22:41:45,buy,1.00,eurjpy,158.115,2024-09-18 22:49:55,158.319,7524998
127153487,2024-09-18 22:41:59,buy,1.00,gbpusd,1.32136,2024-09-18 22:45:00,1.32002,7525393
127153747,2024-09-18 22:43:07,sell,1.00,eurjpy,158.107,2024-09-18 22:44:21,158.100,7527441
127153895,2024-09-18 22:43:41,sell,1.00,usdjpy,142.215,2024-09-18 22:44:21,142.234,7528450
